programmeref,name,genre,subgenre,tags,synopsis,classification,description,
fb191b47-2375-4da4-ac03-89a42a7415a6,In The Mix Super Star DJ's,music,club & dance,house_music,dance_music_video,dance_music,club_anthems,
5bb3e880-2ec0-4a18-82a3-a1646ce48fa8,2015 Doubles! The Weeknd,music,r&b,male_solo_singer,r&b_music_video,2010_r&b_music,r&b_music,
1b47c09b-558d-4ebf-8dcb-fb02abab3632,Rosenblatt Recitals: Rosenblatt Recitals: Lawrence Brownlee,music,opera,events & festivals,opera_&_the_arts,classical_music,opera_performance,
01ae07f7-b600-4779-ab8b-f360c4ad1a5b,Indie Explosion! Ultimate 100,music,indie & alternative,rock,rock_music_video,rock_music,indie_music_video,
14c16faa-e7a8-46e1-a6db-cdda4a0ed99f,Bonkers! 2015's 50 Biggest Tunes,music,club & dance,dance_music_video,2010s_dance_music,music_review_of_the_year,dance_music_countdown,
1cb15b9e-df95-4e2d-824c-5eddb194872a,Brand New Liverpool Live: The Best Bits,music,events & festivals,live_pop_performance,pop_music_concert,"...Best Bits. Some of the UK's hottest new talent perform in a one-off exclusive show as part of LIMF featuring Ella Eyre, Jess Glynne and Becky Hill!",,
57a7aae0-8464-4d58-9f31-807c782adb53,La Musique Évangile,music,religious,religious_music,gospel_music,"Christian or Gospel music varies according to culture and social context. It is music composed and performed for many purposes, including aesthetic pleasure, religious or ceremonial purposes.",,
c5e3930c-e779-4410-abdb-375f176b3e25,2015 Doubles! Rita Ora,music,pop,pop_music_picks,british_artists,pop_music,2010_pop_music,
4889a5b9-d67f-42c2-b07f-078c8123ec53,Evanescence vs Marilyn Manson,music,metal,rock,us_metal_artist,rock_music_video,rock_music_battle,
22901bc4-8e32-4a88-a11a-7b9acbe42f64,K. Michelle,music,hip hop,features,soul,female_hip_hop_artist,soul_music_interview,
68c16882-8e4f-4476-8891-68982ea36700,Stereophonics Live @ V Festival 2015,music,indie & alternative,events & festivals,indie_rock_music,indie_music_concert,live_indie_performance,
4e041eeb-1cd8-44d1-a34a-027ffe2a9c71,Stars Of 2015: Rihanna,music,r&b,us_r&b_artist,r&b_music,music_diva,2010_r&b_music,
5db1a971-9b5a-4149-a697-b94e39981bee,Lawson Live @ V Festival 2015,music,pop,events & festivals,pop-rock_music,pop_music_festival,british_pop_artist,
9845a2e3-2487-4254-b68f-7634b2d35202,Max Out! Tunes Of The Year: Top 50,music,r&b,r&b_music,2010_r&b_music,r&b_music_countdown,music_review_of_the_year,
d42f7686-9021-44a9-91ad-1c32520b24f0,Wreck The Halls! Papa Roach,music,metal,rock,us_metal_artist,nu_metal_music,metal_music_video,
07559cc9-9375-4081-bb5a-f6000df58af7,My Mixtape,music,pop,mixtape,pop_music_video,pop_music_picks,The former world champion swimmer deserves a medal for her freestyle song choices.,
7b058961-d6a7-4d13-9988-dbb894481b9b,Years & Years Live @ Ibiza Rocks 2015,music,club & dance,events & festivals,electronic_music,dance_music,dance_music_concert,
49c4f057-85e1-4f52-be65-c3ef6d78466b,World Stage: Enrique Iglesias,music,pop,male_solo_singer,live_pop_performance,live_performances,"World Stage is live music at the highest level, with bands and musicians filmed at various locations on the planet.",
743c6dce-916a-41bd-8d27-c796ed013598,Highly Addictive Pop Punk Top 40,music,rock,rock_anthems,pop_punk_music,rock_music_countdown,rock_music,
5dc20c4b-a322-41da-abad-1e010f2e3852,'Tis The Season To Be Rockin',music,rock,2010s_rock_music,rock_music_video,rock_music,Celebrate the festive season with nothing but the biggest videos from today's greatest rock acts!,
f729ae92-d885-4582-9695-9c923aa29e83,Black Rebel Motorcycle Club at Benicassim 2013,music,events & festivals,indie_rock_music,2010s_indie_music,live_indie_performance,rock_music_festival,
512f36d4-9c90-4dcc-b752-2170ff098688,Wreck The Halls! Fall Out Boy,music,rock,indie & alternative,rock_music,us_rock_artists,pop_punk_music,
bd5139c5-c475-47b2-9bb0-7e21b55e49b4,Funk It Up,music,gold,funk_music,disco_music,classic_music_videos,Putting the fun in funk and filling the floor with dance numbers sure to get you moving.,
2364a369-b97a-4e95-aa17-4abf848a9538,RedFoo Let's Party It's Christmas!,music,pop,party_playlist,male_solo_singer,pop_music_picks,music_video,
ba200757-27fb-4fcc-8649-517febac6b11,Kaiser Chiefs at Benicassim 2013,music,events & festivals,indie_rock_music,2010s_indie_music,live_indie_performance,rock_music_festival,
53b8566e-2ab9-4b44-9542-e7392a4dd315,#SquadGoals! The Weeknd,music,r&b,2010_r&b_music,male_r&b_artist,r&b_music_video,r&b_music,
5fd15838-83f7-4182-a27c-6e0c10210ced,Moody Blues,music,gold,classic_music,1960s_music,studio_performance,"The Moody Blues: A colourful nugget of pop by the Moody Blues, mined from the BBC's archive. [S]",
3212051e-d80a-4daf-9ffb-f7c695c5b4e1,Beat Beat Beat: Jimi Hendrix,music,features,gold,studio_performance,1960s_music,classic_rock_music,
89179a10-c58e-47c9-be63-3eb0f7ed160a,Wreck The Halls! BMTH,music,rock,metal,alternative_metal_music,british_metal_artist,2010s_rock_music,
622cc484-6728-4745-a585-de369f2a2c72,Guitar Star: Auditions 1,music,features,air_guitar_rock,talent_show,arts_&_music,uk_talent_show,
2882e16f-8c81-495b-bcba-4352d01146e0,Disclosure: The Caracal Videos!,music,club & dance,house_music,british_dj,dance_music,dance_music_video,
1ab09e71-8783-4ce6-9e09-200411d660d0,Put Your Hands Up For The Weekend,music,club & dance,dance_party_playlist,club_anthems,dance_music,dance_music_video,
7348a4a3-b7d5-4d52-9449-3d5789bc480c,Tune In... To 1990,music,gold,pop,music_video,1990s_music,Britain joined The Exchange Rate Mechanism and Stephen Hendry became the youngest ever world snooker champion. Here are some of the sounds from the year.,
7d4a27df-932f-4175-93d3-44f5f41d56f9,Calvin Vs 2015: Top 50,music,club & dance,electronic,dance_music,dance_music_video,british_dj,
4ff983f4-3293-4f63-8440-4e347720049c,Drake: Official Top 10,music,hip hop,hip-hop_music_video,hip-hop_music,us_hip_hop_artist,male_hip_hop_artist,
500211d9-89e6-4b13-9c18-922198bc3000,Wonderful Christmastime,music,pop,christmas_music,classic_music_videos,"We may not be promised a white Christmas, but Vintage TV can promise you a wonderful one with this great selection of Christmas hits.",,
a03a0ac5-770a-4aae-90c4-b88d1abfb234,Danger! Explosive Party Anthems Top 50,music,rock,rock_music_countdown,rock_music,rock_music_video,rock_party_playlist,
ed880cce-de4a-4cc2-a644-f6704bd76fbe,Minx Pies! Lady GaGa,music,pop,pop_music,music_diva,female_solo_singer,christmas_music,
83ddd2c9-6fb4-40ca-9c30-6a607f551b45,Stars Of 2015: Superstar Boys!,music,pop,music_review_of_the_year,2010_pop_music,male_solo_singer,pop_music_video,
4c46d6a4-52c8-4d0f-93d6-4d09555e0fce,Hands Up! Clubland Classics,music,club & dance,club_anthems,dance_music,dance_party_playlist,dance_music_video,
c8b0ea6d-19f4-43a7-93d3-3baf9391951e,Shades Of The 80s,music,gold,pop,new_wave_music,classic_pop_music,synth_pop_music,
80004deb-5bcb-456a-98a8-7d88f6dbc11b,Hozier Live @ V Festival 2015,music,indie & alternative,events & festivals,indie_music_concert,2010s_indie_music,rock_music_festival,
a3a94778-a59c-419e-9492-9e6409f480d7,Shostakovich Concertos: Cello Concerto No 1,music,events & festivals,classical,composers_&_conductors,classical_music,live_performances,
50515725-627d-4409-9428-8ed75330349b,Courteeners Live @ V Festival 2015,music,indie & alternative,2010s_indie_music,live_indie_performance,british_indie_artist,indie_rock_music,
9163ce2c-1441-4c73-b9f4-477459e84a7c,It's A 90's Party Thing! Top 50,music,gold,pop,party_playlist,classic_pop_music,pop_music_picks,
f8816908-4b55-495d-998b-3785a501a8ad,Benicassim 2014,music,events & festivals,2010s_music,live_performances,set_in_spain,music_festivals,
902de678-2351-4986-95b1-aff9fa91125f,50 Party Starters!,music,club & dance,club_anthems,dance_music_video,dance_music,dance_party_playlist,
1feb310c-4905-4095-9eda-bd4bf0c72df1,16 Shopping Days 'Til Xmas!,music,pop,christmas_music,pop_music_picks,music_video,Time to get our skates on as there's only 16 shopping days 'til Xmas! Or you could just write a list and get in the mood with these heat-tastic Xmas tunes!,
8c1e1c88-596d-4edc-82a5-71cbab5cff73,Sonisphere Festival 2014,music,metal,events & festivals,rock,rock_music_festival,live_rock_performance,
6719cf69-00a6-4336-838e-82c660f0bb2a,Best Of British Pop,music,pop,pop-rock_music,british_artists,music_video,"The cream of the crop in British Pop: 70s' Rod Stewart and Squeeze, 80s' Bowie, Bucks Fizz and Brother Beyond, and 90s' Pulp and M People. British pop has never looked so good.",
490abf18-c846-44c9-85f3-92b2c58753f4,Don't Stop The Xmas Pop Party!,music,pop,party_playlist,music_video,pop_music_picks,christmas_music,
0b821b29-e671-4985-8cab-c0d7002411b3,2015 Doubles! Charlie Puth,music,pop,r&b,2010_pop_music,2010_r&b_music,pop_music,
105899c0-00dc-454d-8792-aed3c399c7e9,Winter Warmers,music,easy,pop,music_video,christmas_music,"Join us for some songs that banish the winter blues, whatever the weather!",
cab870ce-944b-46ea-bdc9-c3d26cd80dea,Clean Bandit Live @ V Festival 2015,music,electronic,club & dance,events & festivals,2010s_dance_music,live_dj_performance,
4ea98ee6-d290-4337-a6f7-da3d97c1753d,Songs From The Christmas Ads!,music,pop,gold,nostalgic_music_show,classic_pop_music,pop_music_picks,
2480c79d-c2b8-43cd-ab2d-e546e98493db,Video Roulette,music,events & festivals,rock_music_concert,live_rock_performance,punk_rock_music,us_rock_artists,
9af3b7d2-46bd-40f7-8570-3d1685fdcc56,Hip Hop Cash Kings: Top 20,music,hip hop,2010_hip-hop_music,music_review_of_the_year,best_selling_songs,hip-hop_music_video,
d9b2756e-acc5-42e2-9a88-3aa2a055a468,10 Bands That Rocked 2015!,music,rock,rock_music,2010s_rock_music,rock_music_video,music_review_of_the_year,
171ba3a3-edc1-4af7-bf09-ca2255c4ab03,Linkin Park vs Nu-Metal,music,rock,rock_music,rock_music_battle,us_rock_artists,rock_music_video,
aaae56a8-aeed-4f06-b20a-f71fcc27f9a7,The Kiss Breakfast Show Best Bits of 2015,music,r&b,r&b_music_video,celebrities_&_showbiz,2010_r&b_music,r&b_music,
73166a32-4e1b-488a-9533-38487f46ad4c,Stars Of 2015: Best Boys,music,pop,pop_music,pop_music_video,boyband,music_review_of_the_year,
7bd86ffb-13fe-4a49-b0b3-3eb2a0b55d3d,In The Mix Avicii,music,club & dance,music_video,2010s_music,djs_&_mcs,euro_dance_music,
4ab8741b-d499-4ab2-a38c-1fbc8c278499,You Me At Six: MTV Live Vibrations,music,rock,british_rock_artist,alternative_rock_music,rock_music_concert,rock_music,
74b20187-8b56-4633-9d8e-e5dd91e0e9d9,"Baby, That's Rock and Roll",music,gold,rock_n_roll,music_video,"C'mon everybody, there's a whole lotta shakin' goin' on!",,
5311d5ac-18b4-478d-b814-5c75c13ce471,The Official Hotlist Dance Top 20,music,club & dance,dance_music,dance_music_countdown,2010s_dance_music,dance_music_video,
adbccce3-1702-4627-aec8-d078452bef57,5 Seconds Of Summer In The Zone,music,pop,pop_punk_music,teen_pop,boyband,pop-rock_music,
f9bfd63f-00e4-4121-8bae-4b7a03f71be2,Jess Glynne Vs The World,music,club & dance,dance_music,dance_music_video,female_dance_music_artist,british_dance_artist,
1e95d77e-2ff3-4f65-adfb-6a24c3546152,#SquadGoals! Ariana,music,r&b,pop,2010_r&b_music,female_r&b_artist,r&b_music_video,
42e31c15-7be1-4335-b4b9-996a74829af5,The Amy Childs Awards 2015,music,features,club & dance,dance_music_video,2010s_dance_music,dance_music,
9cad4b16-62f7-481c-bbbb-a0eded110675,Christmas Party Anthems,music,pop,party_playlist,music_video,christmas_music,This is the soundtrack to your Christmas festivities - whether you're staying in or getting ready to go out. Only the big tunes back to back.,
2c1cadd1-ad8b-4f4d-9713-c92cc1f6763b,Stars Of 2015: Drake,music,hip hop,us_hip_hop_artist,male_hip_hop_artist,2010_hip-hop_music,hip-hop_music_video,
de189a3a-d919-4b9d-a611-d637d553eb26,Kasabian: Rocks 5!,music,indie & alternative,indie_rock_music,british_indie_artist,indie_music_video,indie_music,
2296af88-b2ab-411d-bc27-0090ef08d98e,UK v USA! BFMV & Deftones,music,metal,british_metal_artist,metal_music_video,music_battle,us_metal_artist,
6fc7ff4d-2a82-493b-b9da-76d2ef96f83e,Festive Family Favourites! Top 20,music,gold,pop,classic_pop_music,pop_music_countdown,christmas_music,
5a7d2eb2-113b-496d-a863-282222be3149,In The Mix We Love House,music,club & dance,remixes,house_music,dance_music_video,dance_music,
d4fcb11c-377f-404a-9ea3-e480f53cd48f,What Happened Next?,music,gold,pop,pop_music_video,pop_music_profile,pop_music_picks,
75ab297e-ae17-40a2-9992-a6904250d888,Ellie Goulding #ChartShowChat,music,pop,pop_music_interview,british_artists,female_solo_singer,"Stefanie Faleo chats to Ellie Goulding about her new single, album and 2016 tour!",
9603df5a-ba75-4db0-a026-c89f58f1a631,Little Mix's Magical Christmas 20,music,gold,pop,pop_music_countdown,x-factor_music,pop_music_video,
f532b201-db2a-4714-8d06-4adcf400b41b,#SquadGoals! Flo Rida,music,hip hop,male_hip_hop_artist,us_hip_hop_artist,hip-hop_music_video,hip-hop_music,
eb408448-c6ea-4f5c-8860-bc420faa9a2e,Greatest Video Hits!,music,rock,alternative_rock_music,nu_metal_music,rock_music_video,rock_music,
29947b1e-6162-4d82-b5fc-2cf05ebd8c2a,Kaiser Chiefs: MTV Crashes Plymouth,music,indie & alternative,events & festivals,indie_music_concert,indie_music,indie_rock_music,
4747e422-7c17-4e2a-849d-a3af5b126614,Biggest 21st Century Hip Hop Party Anthems,music,hip hop,hip-hop_music_video,hip-hop_anthems,party_playlist,hip-hop_music,
1c9399f2-ad0b-485c-85b1-f69698c1344d,"Beethoven: The Complete String Quartets: Quartet in A Minor, Op 132",music,events & festivals,classical,classical_music,classical_performances,choirs_&_orchestras,
b41542f6-a9f9-491f-b3d0-151b2eea182a,Daily Top 10 Levels of Avicii,music,electronic,club & dance,edm_music,top_tens,dance_music,
8a1fcf4f-62c7-4fc7-b781-f91dd3597ab0,Tune In... To 1966,music,gold,features,music_video,1960s_music,The Beatles began recording Sgt Pepper's Lonely Hearts Club Band and John Lennon was quoted saying that the band were 'more popular than Jesus now'... But what other hit musicians were around in 1966?,
0393b897-a6a6-41e7-9b81-bf701e7413bd,30 Classic Christmas Love Songs,music,features,gold,pop,ballads_&_love_songs,christmas_music,
b0af3c61-62c8-4338-a8a5-b845eb1b557d,Double Drop: Tiesto,music,club & dance,dance_music_video,dance_music,house_music,djs_&_mcs,
466f0329-b9e8-4828-a094-81bc955eac7f,MTV Brand New 2016: Jack Garratt,music,indie & alternative,indie_pop_music,singer_songwriter,british_pop_artist,indie_music_video,
789aecaf-bd05-442e-bc8c-da8bac742aee,Wreck The Halls! A7X,music,metal,hard_rock,metalcore_music,metal_music,us_metal_artist,
cd08f424-b8db-4688-8c2e-40697200f302,Talks Music: Lindsey Buckingham,music,features,music_interviews,icons_of_music,Fleetwood Mac singer-songwriter Lindsey Buckingham talks to Malcolm Gerrie about his illustrious career.,,
8f772b74-0438-48cb-87e7-fe42ef8a0c0f,Pentatonix Festive Sing-a-Long!,music,features,pop,pop_group,sing_a-long,us_pop_artists,
9b418a73-7936-42a2-bf6c-4a178f7e6a07,All I Want For Christmas Is Katy Perry!,music,pop,music_diva,female_solo_singer,christmas_music,pop_music,
8e07a298-e4d0-4307-bfaa-ed31c97121a1,Shostakovich Symphonies: Symphony No 1,music,classical,composers_&_conductors,classical_performances,classical_music,choirs_&_orchestras,
dd4ee1a8-a75f-48bd-945f-3ef43925c1e4,Rudimental Live @ Ibiza Rocks 2015,music,events & festivals,club & dance,british_dj,drum_&_bass_music,live_dj_performance,
7bd4efc2-5b79-4db4-8362-7154a62a2cc8,Top 20,music,gold,pop,christmas_music,pop_music,pop_music_video,
1e18abfd-8fe7-4bba-aac5-35d9072f864b,Stars Of 2015: Best Brits,music,pop,pop_music,pop_music_video,2010_pop_music,britpop,
f482fb7a-6ebf-44de-bd40-1eed45d90a5e,The British Invasion: The Small Faces,music,features,classic_pop_music,classic_pop_music_documentary,1960s_music,A look at the short but brilliant career of The Small Faces.,
8e9bd959-0537-4ebf-88d7-5efe095c617e,Dolly Parton: Song by Song: Coat of Many Colours,music,folk/country,features,country_music,song_by_song_series,female_country_singer,
cab89fc3-1c17-4a39-a955-0b9e66405079,Jiggy In The 90s,music,club & dance,dance_music,nostalgic_music_show,dance_music_video,1990s_dance_music,
6a9c3a7f-cc57-443c-81d7-3e5a693dd5ea,UK v USA! Enter Shikari & Slipknot,music,rock,metal,rock_music_video,metal_music_video,metal_music,
7c835662-6dd0-40d3-99c5-7ec64395a062,Live With... Hazel O'Connor,music,events & festivals,new_wave_music,live_performances,folk_music,female_solo_singer,
0f9858e5-0b23-4b66-a417-99c1f7e2132e,Darbar Festival 2015,music,world,events & festivals,music_festivals,world_music,live_performances,
ebcc4871-ea9e-470d-a4a2-18f1830c66f7,20 Days 'Til Christmas!,music,pop,gold,christmas_music,pop_music,pop_music_video,
67c58fd3-27d0-4034-be37-f04cb529adfd,This Week's Fresh Music Top 20,music,pop,pop_music_video,2010_pop_music,pop_music_picks,new_music_video,
6e065866-ec19-490e-a3c5-833af5b0c965,Beyond Category: Corey Harris,music,blues,live_performances,reggae_music,studio_performance,male_solo_singer,
55c520fb-b20f-4c28-8f08-52d0e76c6d46,Home For Christmas,music,gold,christmas_music,classic_music_videos,christmas,"It's time to invite the neighbours, gather the family and pop out the Christmas classics. Merry Christmas from Vintage TV!",
58e5714b-f7d4-460d-9fa5-cb9f8170bfaf,Get Loaded! Karaoke Rock Party 40,music,rock,rock_music,karaoke_music,music_video,party_playlist,
88d9a07d-fcf9-41a2-9f73-9434a6442691,Stars Of 2015: Kendrick Lamar,music,hip hop,hip-hop_music_video,us_hip_hop_artist,male_hip_hop_artist,2010_hip-hop_music,
30d2e0d2-31b8-4aa9-9acc-5d02b7dddd3f,The Morning Mashup,music,club & dance,music_video,music_breakfast_show,dance_music,Get mashed in the morning with Clubland TV's classic bangers.,
f6d06efe-8351-4ece-b488-16f4ebe0f1a6,15 Days 'Til Christmas!,music,gold,pop,pop_music,pop_music_video,christmas_music,
9e8411e1-7f25-406e-ae12-5ff18141b7ac,2015 Doubles! OMI,music,reggae,reggae_music,reggae_music_video,male_solo_singer,Two massive hits from the incredible OMI this year!,
f835945a-3062-441f-8b16-03dc978b8fde,California Dreamin' - The Songs of the Mamas & the Papas,music,easy,pop,1960s_music,folk_music,music_profile,
191800e9-94d4-4406-b9e3-d851e81158c8,10 Memes That Fully Blew Our Mind,music,pop,music_social_media,music_top_ten,pop_music_picks,pop_music_video,
da9570b4-09e3-4a3f-8a4f-7649a4cafa20,2015's Biggest Collabs,music,pop,2010_pop_music,pop_music_collaborations,pop_music_picks,pop_music,
3078407a-f6bb-49f2-b8c3-77903d311c6e,The World Of Johnny Cash,music,folk/country,country_music_bio,icons_of_country,country_music,us_country_artist,
7530e89b-f17a-495b-9075-dd9c5b267ad1,18 Days 'Til Christmas!,music,pop,gold,pop_music,pop_music_video,classic_pop_music,
9b952578-f1a5-4d94-bad0-7b38d1e00fa7,Office Christmas Party Favourites!,music,gold,pop,party_playlist,classic_pop_music,pop_music_picks,
fb08e9fb-3da5-4809-bc20-37e73be076b6,Santa's Sixpack! One Direction,music,pop,male_music_heartthrob,2010_pop_music,boyband,pop_music_video,
e247185c-6fd3-4547-a920-1927149bf06d,Jess Glynne In The Zone,music,club & dance,features,female_dance_music_artist,british_dance_artist,dance_music,
2dd80906-d3a3-4195-b226-74fc0ccb4f40,Live With... The Zombies,music,rock,events & festivals,live_rock_performance,rock_music,icons_of_rock,
9c51ad12-85af-43ee-a4d0-17e417a580ca,Minx Pies! Taylor Swift,music,pop,us_pop_artists,christmas_music,female_solo_singer,pop_music_picks,
c5f7f30e-0487-4b7e-a00a-d3bd3ba54c13,Tune In... To 1983,music,features,gold,pop,music_video,1980s_music,
29a418bd-e0f7-4ef2-a3ff-b2140eec1e41,Minx Pies! Little Mix,music,pop,pop_music_picks,pop_music_video,girlband,2010_pop_music,
aeac02ce-8191-4b29-84f3-79f25db39b09,Don't Stop The Hits: Christmas Pop Party,music,pop,christmas_music,party_playlist,pop_music_picks,music_video,
a8df0318-60e0-48dd-9d34-2e493744d774,Smells Like The 90s,music,rock,1990s_rock_music,rock_music_video,grunge_music,rock_music,
bb96fb41-e0e0-4182-883f-4ded739cfdeb,Vintage Soul: Volume 2,music,r&b,soul,soul_music,classic_music_videos,1970s_music,
9b9d8562-09f9-47a5-8f9d-1d99d0319d0b,World Stage: Simple Plan,music,events & festivals,rock,live_rock_performance,pop_punk_music,rock_music_concert,
18515443-9d21-43c8-b0b1-42d684fce387,New Music Friday!,music,club & dance,dance_music,dance_music_video,new_dance_music_video,2010s_dance_music,
414ca601-98fc-438d-89e0-1a0372e747d0,Florence & The Machine: Rocks 5,music,indie & alternative,indie_pop_music,indie_music,indie_music_video,british_artists,
